new_seg_id,seg_id,deb,clip,st_frm,st_sec,fid,ed_vote,change,side,fold,dur_sec
2234,2380,150829,221,4,2,4,0.72,0.44,1,6,255
2235,2082,150829,221,13,6.5,4,0.72,0.44,1,6,255
2236,2083,150829,221,46,23,4,0.72,0.44,1,6,255
2237,2084,150829,221,73,36.5,4,0.72,0.44,1,6,255
2238,2085,150829,221,105,52.5,4,0.72,0.44,1,6,255
2239,2086,150829,221,138,69,4,0.72,0.44,1,6,255
2240,2087,150829,221,167,83.5,4,0.72,0.44,1,6,255
2241,2088,150829,221,195,97.5,4,0.72,0.44,1,6,255
2242,2089,150829,221,224,112,4,0.72,0.44,1,6,255
2243,2090,150829,221,256,128,4,0.72,0.44,1,6,255
2244,2091,150829,221,280,140,4,0.72,0.44,1,6,255
2245,2092,150829,221,304,152,4,0.72,0.44,1,6,255
2246,2093,150829,221,331,165.5,4,0.72,0.44,1,6,255
2247,2094,150829,221,363,181.5,4,0.72,0.44,1,6,255
2248,2095,150829,221,391,195.5,4,0.72,0.44,1,6,255
2249,2096,150829,221,421,210.5,4,0.72,0.44,1,6,255
2250,2097,150829,221,447,223.5,4,0.72,0.44,1,6,255
2251,2098,150829,221,477,238.5,4,0.72,0.44,1,6,255
2252,2381,150829,221,506,253,4,0.72,0.44,1,6,255
2253,2382,150829,222,21,10.5,5,0.33,0.03,0,6,205
2254,2099,150829,222,27,13.5,5,0.33,0.03,0,6,205
2255,2100,150829,222,63,31.5,5,0.33,0.03,0,6,205
2256,2101,150829,222,92,46,5,0.33,0.03,0,6,205
2257,2102,150829,222,120,60,5,0.33,0.03,0,6,205
2258,2103,150829,222,147,73.5,5,0.33,0.03,0,6,205
2259,2104,150829,222,177,88.5,5,0.33,0.03,0,6,205
2260,2105,150829,222,210,105,5,0.33,0.03,0,6,205
2261,2106,150829,222,235,117.5,5,0.33,0.03,0,6,205
2262,2107,150829,222,265,132.5,5,0.33,0.03,0,6,205
2263,2108,150829,222,297,148.5,5,0.33,0.03,0,6,205
2264,2109,150829,222,326,163,5,0.33,0.03,0,6,205
2265,2110,150829,222,362,181,5,0.33,0.03,0,6,205
2266,2383,150829,222,393,196.5,5,0.33,0.03,0,6,205
2267,2112,150829,223,31,15.5,3,0.79,0.12,1,6,57
2268,2113,150829,223,66,33,3,0.79,0.12,1,6,57
2269,2114,150829,224,6,3,6,0.64,0.43,0,6,349
2270,2115,150829,224,30,15,6,0.64,0.43,0,6,349
2271,2116,150829,224,67,33.5,6,0.64,0.43,0,6,349
2272,2117,150829,224,97,48.5,6,0.64,0.43,0,6,349
2273,2118,150829,224,137,68.5,6,0.64,0.43,0,6,349
2274,2119,150829,224,165,82.5,6,0.64,0.43,0,6,349
2275,2120,150829,224,203,101.5,6,0.64,0.43,0,6,349
2276,2121,150829,224,231,115.5,6,0.64,0.43,0,6,349
2277,2122,150829,224,262,131,6,0.64,0.43,0,6,349
2278,2123,150829,224,290,145,6,0.64,0.43,0,6,349
2279,2124,150829,224,319,159.5,6,0.64,0.43,0,6,349
2280,2125,150829,224,355,177.5,6,0.64,0.43,0,6,349
2281,2126,150829,224,386,193,6,0.64,0.43,0,6,349
2282,2127,150829,224,419,209.5,6,0.64,0.43,0,6,349
2283,2128,150829,224,449,224.5,6,0.64,0.43,0,6,349
2284,2129,150829,224,484,242,6,0.64,0.43,0,6,349
2285,2130,150829,224,511,255.5,6,0.64,0.43,0,6,349
2286,2131,150829,224,543,271.5,6,0.64,0.43,0,6,349
2287,2132,150829,224,567,283.5,6,0.64,0.43,0,6,349
2288,2133,150829,224,597,298.5,6,0.64,0.43,0,6,349
2289,2134,150829,224,624,312,6,0.64,0.43,0,6,349
2290,2135,150829,224,652,326,6,0.64,0.43,0,6,349
2291,2136,150829,225,22,11,7,0.49,0.13,1,6,100
2292,2137,150829,225,52,26,7,0.49,0.13,1,6,100
2293,2138,150829,225,84,42,7,0.49,0.13,1,6,100
2294,2139,150829,225,111,55.5,7,0.49,0.13,1,6,100
2295,2140,150829,225,144,72,7,0.49,0.13,1,6,100
2296,2141,150829,225,183,91.5,7,0.49,0.13,1,6,100
